number  value
0	2
1	2.894427191
2	3.294427191
3	3.473312629
4	3.553312629
5	3.589089717
6	3.605089717
7	3.612245134
8	3.615445134
9	3.616876218
10	3.617516218
11	3.617802435
12	3.617930435
13	3.617987678
14	3.618013278
15	3.618024727
16	3.618029847
17	3.618032136
18	3.61803316
19	3.618033618
20	3.618033823
21	3.618033915
22	3.618033956
23	3.618033974
24	3.618033982
25	3.618033986
26	3.618033987
27	3.618033988
28	3.618033988
29	3.618033989
30	3.618033989
